Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
MUMRES16DEL02,22,4.6,19.120083,72.907385,19.250083,73.037385,Meal ,scooter ,17
MYSRES05DEL01,29,4.6,12.323978,76.627961,12.363978,76.667961,Buffet ,scooter ,47
MUMRES19DEL02,33,5.0,19.131141,72.813074,19.151141,72.833074,Buffet ,motorcycle ,13
INDORES18DEL02,29,5.0,22.753839,75.897429,22.773839,75.917429,Meal ,scooter ,10
VADRES07DEL02,29,4.6,0.0,0.0,0.05,0.05,Drinks ,scooter ,10
JAPRES09DEL02,39,5.0,26.911378,75.789034,27.041378,75.919034,Buffet ,motorcycle ,17
BANGRES07DEL01,35,4.6,12.978453,77.643685,13.018453,77.683685,Snack ,motorcycle ,28
JAPRES20DEL03,26,4.5,26.956431,75.776649,27.096431,75.916649,Snack ,scooter ,29
PUNERES08DEL03,20,4.5,18.53408,73.89852,18.62408,73.98852,Drinks ,scooter ,18
BANGRES09DEL02,36,4.6,12.934179,77.615797,12.984179,77.665797,Buffet ,scooter ,25
VADRES03DEL01,22,4.8,22.32,73.17,22.36,73.21,Drinks ,motorcycle ,19
JAPRES04DEL02,32,4.7,26.902328,75.794257,26.952328,75.844257,Meal ,scooter ,18
RANCHIRES18DEL01,28,4.9,23.351489,85.324253,23.361489,85.334253,Buffet ,scooter ,14
CHENRES08DEL02,35,4.8,13.022394,80.242439,13.152394,80.372439,Snack ,scooter ,27
HYDRES02DEL02,29,4.6,17.41233,78.449654,17.46233,78.499654,Snack ,scooter ,14
HYDRES19DEL02,29,4.6,17.458998,78.500366,17.588998,78.630366,Snack ,scooter ,29
INDORES01DEL02,28,4.6,22.695207,75.866059,22.775207,75.946059,Snack ,scooter ,18
COIMBRES04DEL01,35,4.9,11.024839,77.007003,11.134839,77.117003,Drinks ,motorcycle ,26
CHENRES12DEL01,29,4.6,12.972793,80.249982,12.982793,80.259982,Buffet ,electric_scooter ,15
PUNERES11DEL03,22,4.9,18.533811,73.899315,18.593811,73.959315,Drinks ,scooter ,16
RANCHIRES13DEL01,28,5.0,23.374989,85.335486,23.444989,85.405486,Buffet ,motorcycle ,38
BANGRES14DEL02,21,4.5,12.949934,77.699386,12.969934,77.719386,Snack ,scooter ,22
VADRES20DEL03,36,4.5,22.311358,73.164798,22.401358,73.254798,Snack ,scooter ,28
CHENRES06DEL03,38,4.6,13.054347,80.257221,13.084347,80.287221,Snack ,motorcycle ,18
CHENRES01DEL02,29,4.8,13.005801,80.250744,13.085801,80.330744,Meal ,motorcycle ,43
HYDRES20DEL03,38,4.5,17.483216,78.552111,17.573216,78.642111,Drinks ,scooter ,28
SURRES14DEL02,30,4.9,21.157729,72.768726,21.207729,72.818726,Snack ,scooter ,29
MUMRES010DEL03,26,4.8,19.003517,72.82765,19.033517,72.85765,Buffet ,motorcycle ,22
PUNERES16DEL02,23,4.8,18.536718,73.830327,18.616719,73.910327,Buffet ,electric_scooter ,22
COIMBRES15DEL01,22,4.8,11.006686,76.951736,11.116686,77.061736,Snack ,motorcycle ,12
CHENRES20DEL02,31,4.8,12.975996,80.221898,12.995996,80.241898,Meal ,scooter ,15
HYDRES19DEL02,37,4.6,17.458998,78.500366,17.478998,78.520366,Meal ,electric_scooter ,22
CHENRES16DEL01,24,4.9,13.049645,80.242268,13.089645,80.282268,Drinks ,motorcycle ,20
SURRES05DEL01,28,4.6,21.175104,72.804342,21.185104,72.814342,Snack ,scooter ,16
INDORES01DEL03,23,4.7,22.695207,75.866059,22.725207,75.896059,Drinks ,scooter ,19
HYDRES13DEL01,22,4.6,17.431477,78.40035,17.441477,78.41035,Buffet ,motorcycle ,15
MYSRES02DEL03,35,4.3,12.304569,76.643622,12.394569,76.733622,Meal ,motorcycle ,46
PUNERES13DEL02,30,4.6,18.56245,73.916619,18.58245,73.936619,Meal ,motorcycle ,20
AGRRES03DEL01,34,5.0,27.160832,78.011608,27.170832,78.021608,Buffet ,motorcycle ,41
COIMBRES17DEL03,30,4.9,11.026117,76.944652,11.086117,77.004652,Drinks ,motorcycle ,22
SURRES14DEL02,38,4.7,21.157729,72.768726,21.177729,72.788726,Snack ,electric_scooter ,27
PUNERES16DEL02,24,4.6,18.536718,73.830327,18.586718,73.880327,Meal ,motorcycle ,14
VADRES02DEL02,34,4.7,0.0,0.0,0.05,0.05,Snack ,motorcycle ,28
JAPRES09DEL01,26,4.7,26.911378,75.789034,27.021378,75.899034,Buffet ,scooter ,38
CHENRES20DEL03,20,5.0,12.975996,80.221898,13.005996,80.251898,Buffet ,motorcycle ,20
SURRES05DEL01,24,4.5,21.175104,72.804342,21.245104,72.874342,Meal ,motorcycle ,26
RANCHIRES16DEL01,35,4.0,23.371292,85.327872,23.411292,85.367872,Buffet ,motorcycle ,31
MUMRES09DEL03,20,4.6,18.994049,72.825203,19.084049,72.915203,Snack ,scooter ,24
HYDRES07DEL02,28,4.9,17.424114,78.347554,17.444114,78.367554,Buffet ,motorcycle ,23
KNPRES04DEL02,38,4.7,-26.471529,80.313458,26.521529,80.363458,Meal ,motorcycle ,33
RANCHIRES15DEL02,30,4.5,23.369746,85.33982,23.449746,85.41982,Drinks ,scooter ,25
COIMBRES010DEL03,24,4.6,11.003008,76.97544,11.063009,77.03544,Meal ,motorcycle ,10
MUMRES18DEL02,21,4.9,19.1093,72.825451,19.2393,72.955451,Snack ,scooter ,26
BANGRES14DEL03,38,4.8,12.949934,77.699386,13.039934,77.789386,Drinks ,electric_scooter ,25
ALHRES07DEL02,30,4.3,25.449659,81.839744,25.499659,81.889744,Drinks ,motorcycle ,31
VADRES06DEL01,33,4.7,22.31279,73.170283,22.42279,73.280283,Buffet ,motorcycle ,43
VADRES15DEL02,30,4.6,0.0,0.0,0.05,0.05,Snack ,motorcycle ,25
INDORES03DEL03,38,4.7,22.751857,75.866699,22.811857,75.926699,Snack ,electric_scooter ,30
AURGRES14DEL03,22,4.6,19.875016,75.322405,19.935016,75.382405,Snack ,scooter ,21
CHENRES03DEL02,35,4.5,13.091809,80.219104,13.171809,80.299104,Drinks ,motorcycle ,44
BANGRES02DEL03,35,4.6,12.970221,77.645396,13.060221,77.735396,Snack ,electric_scooter ,15
BANGRES06DEL01,34,3.5,12.979096,77.640625,13.089096,77.750625,Meal ,scooter ,38
AGRRES04DEL02,28,4.4,27.195928,77.998092,27.215928,78.018092,Meal ,motorcycle ,27
BANGRES06DEL02,32,4.7,12.979096,77.640625,13.059096,77.720625,Snack ,scooter ,22
MUMRES16DEL01,29,4.5,19.120083,72.907385,19.160083,72.947385,Meal ,scooter ,25
JAPRES07DEL02,33,4.3,26.766536,75.837333,26.786536,75.857333,Buffet ,motorcycle ,22
HYDRES14DEL02,20,4.9,17.426228,78.407495,17.556228,78.537495,Snack ,scooter ,29
SURRES01DEL02,34,4.1,21.186438,72.794115,21.316438,72.924115,Meal ,motorcycle ,46
BANGRES17DEL03,25,4.9,12.972532,77.608179,13.062532,77.698179,Buffet ,motorcycle ,17
INDORES11DEL01,37,4.6,22.751234,75.88949,22.761234,75.89949,Meal ,scooter ,29
BHPRES15DEL03,38,4.8,23.234249,77.434007,23.294249,77.494007,Meal ,scooter ,17
INDORES17DEL02,31,4.6,22.761226,75.887522,22.781226,75.907522,Buffet ,motorcycle ,27
INDORES20DEL03,33,4.6,22.732225,75.874765,22.792225,75.934765,Buffet ,motorcycle ,29
HYDRES01DEL03,32,4.5,17.410371,78.437225,17.500371,78.527225,Buffet ,motorcycle ,46
HYDRES13DEL02,34,4.8,17.431477,78.40035,17.481477,78.45035,Buffet ,scooter ,19
INDORES16DEL02,24,4.5,22.744648,75.894377,22.764648,75.914377,Meal ,scooter ,11
SURRES14DEL03,29,4.6,21.157729,72.768726,21.247729,72.858726,Meal ,scooter ,37
KOLRES08DEL03,26,4.7,22.53796,88.349843,22.56796,88.379843,Drinks ,motorcycle ,21
INDORES11DEL03,38,4.5,22.751234,75.88949,22.811234,75.94949,Meal ,scooter ,26
JAPRES14DEL01,28,4.6,26.88842,75.800689,26.92842,75.840689,Buffet ,scooter ,23
INDORES01DEL02,37,5.0,22.695207,75.866059,22.825207,75.996059,Drinks ,motorcycle ,39
MUMRES19DEL02,24,4.4,19.131141,72.813074,19.21114,72.893074,Snack ,motorcycle ,40
RANCHIRES06DEL03,34,4.6,23.357804,85.325146,23.387804,85.355146,Snack ,motorcycle ,30
BANGRES04DEL01,33,4.7,12.98041,77.640489,13.05041,77.710489,Buffet ,motorcycle ,28
CHENRES05DEL01,21,4.3,13.058616,80.264151,13.128616,80.334151,Meal ,motorcycle ,37
HYDRES09DEL02,21,4.5,17.431668,78.408321,17.481668,78.458321,Buffet ,scooter ,13
SURRES06DEL03,25,4.9,21.185047,72.80859,21.215047,72.83859,Drinks ,scooter ,22
INDORES03DEL02,29,4.6,22.751857,75.866699,22.771857,75.886699,Drinks ,motorcycle ,15
HYDRES010DEL02,39,4.7,17.428294,78.404423,17.448294,78.424423,Snack ,motorcycle ,28
GOARES05DEL03,20,4.9,0.0,0.0,0.06,0.06,Snack ,scooter ,13
ALHRES05DEL02,34,4.6,25.457687,81.835585,25.477687,81.855585,Drinks ,motorcycle ,28
MUMRES05DEL01,33,4.8,18.927584,72.832585,18.937584,72.842585,Snack ,scooter ,27
HYDRES20DEL01,36,4.8,17.483216,78.552111,17.523216,78.592111,Snack ,electric_scooter ,34
DEHRES07DEL03,36,4.5,30.362686,78.06889,30.392686,78.09889,Snack ,motorcycle ,27
PUNERES05DEL02,29,4.6,18.543626,73.905101,18.673626,74.035101,Drinks ,motorcycle ,43
VADRES01DEL01,25,4.8,22.307898,73.167788,22.417898,73.277788,Drinks ,scooter ,26
INDORES08DEL01,33,4.7,22.725748,75.898497,22.835748,76.008497,Meal ,motorcycle ,25
RANCHIRES17DEL01,29,4.6,23.374878,85.335739,23.384878,85.345739,Buffet ,bicycle ,14
SURRES04DEL01,31,4.9,21.173493,72.801953,21.243493,72.871953,Snack ,scooter ,28
LUDHRES09DEL03,33,4.6,30.885814,75.786976,30.915814,75.816976,Buffet ,motorcycle ,26
HYDRES04DEL02,29,4.6,17.411028,78.329645,17.461028,78.379645,Meal ,motorcycle ,27
SURRES04DEL02,37,4.3,21.173493,72.801953,21.303493,72.931953,Snack ,motorcycle ,36
COIMBRES07DEL03,35,4.9,10.96185,76.971082,11.05185,77.061082,Snack ,electric_scooter ,42
JAPRES16DEL01,25,4.7,26.849596,75.800512,26.859596,75.810512,Drinks ,scooter ,18
BANGRES03DEL03,29,4.8,12.979166,77.640709,13.009166,77.670709,Drinks ,motorcycle ,19
SURRES09DEL02,21,4.7,21.175975,72.795503,21.225975,72.845503,Buffet ,motorcycle ,15
INDORES09DEL01,28,4.9,22.725835,75.887648,22.765835,75.927648,Snack ,motorcycle ,28
PUNERES010DEL02,24,4.6,18.539299,73.897902,18.559299,73.917902,Snack ,scooter ,20
SURRES11DEL02,23,4.2,21.157735,72.768778,21.237735,72.848778,Snack ,motorcycle ,32
VADRES15DEL01,22,4.6,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,19
VADRES14DEL01,36,4.9,22.311603,73.165012,22.351603,73.205012,Buffet ,motorcycle ,23
MUMRES08DEL02,37,4.7,19.065838,72.832658,19.085838,72.852658,Snack ,motorcycle ,23
JAPRES03DEL02,20,4.5,26.913483,75.803139,26.963483,75.853139,Snack ,motorcycle ,15
HYDRES15DEL01,37,4.6,17.45971,78.368855,17.46971,78.378855,Meal ,electric_scooter ,25
COIMBRES04DEL01,29,4.6,11.024839,77.007003,11.064839,77.047003,Buffet ,scooter ,22
CHENRES15DEL02,24,4.4,13.026286,80.275235,13.046286,80.295235,Meal ,motorcycle ,18
LUDHRES04DEL02,21,4.2,30.914057,75.83982,31.044057,75.96982,Snack ,scooter ,37
ALHRES17DEL02,20,5.0,25.45235,81.841889,25.53235,81.921889,Meal ,motorcycle ,27
SURRES08DEL02,27,4.7,21.173343,72.792731,21.303343,72.922731,Drinks ,scooter ,20
HYDRES16DEL03,21,4.2,17.440827,78.393391,17.500827,78.453391,Snack ,motorcycle ,29
BHPRES12DEL02,25,4.7,0.0,0.0,0.02,0.02,Snack ,motorcycle ,15
ALHRES20DEL02,33,4.8,25.454697,81.834492,25.584697,81.964492,Drinks ,motorcycle ,27
INDORES02DEL03,26,4.1,22.651847,75.881991,22.681847,75.911991,Buffet ,motorcycle ,19
INDORES04DEL01,25,4.9,22.753659,75.903365,22.863659,76.013365,Snack ,motorcycle ,21
MUMRES18DEL01,31,4.6,19.1093,72.825451,19.1193,72.835451,Meal ,scooter ,20
SURRES04DEL02,36,4.7,21.173493,72.801953,21.253493,72.881953,Meal ,motorcycle ,21
INDORES11DEL01,27,4.9,22.751234,75.88949,22.761234,75.89949,Buffet ,motorcycle ,17
HYDRES13DEL02,28,5.0,17.431477,78.40035,17.511477,78.48035,Meal ,motorcycle ,40
RANCHIRES04DEL02,35,4.7,23.359033,85.325347,23.409033,85.375347,Meal ,motorcycle ,33
INDORES02DEL02,33,4.6,22.651847,75.881991,22.701847,75.931991,Buffet ,scooter ,29
SURRES03DEL02,23,4.9,21.186884,72.793616,21.266884,72.873616,Drinks ,scooter ,34
CHENRES02DEL02,29,4.7,13.086438,80.220672,13.106438,80.240672,Buffet ,scooter ,16
JAPRES01DEL01,25,4.6,26.90519,75.810753,26.94519,75.850753,Buffet ,scooter ,28
VADRES08DEL01,31,4.6,0.0,0.0,0.07,0.07,Buffet ,scooter ,18
BANGRES010DEL02,23,4.9,12.933298,77.614293,12.983298,77.664293,Meal ,motorcycle ,26
RANCHIRES14DEL01,36,4.8,0.0,0.0,0.07,0.07,Drinks ,scooter ,19
SURRES20DEL02,20,4.8,21.15276,72.778059,21.28276,72.908059,Snack ,scooter ,20
SURRES20DEL01,25,4.8,21.15276,72.778059,21.26276,72.888059,Drinks ,scooter ,23
PUNERES07DEL03,20,4.7,18.546947,73.900626,18.606947,73.960626,Drinks ,electric_scooter ,14
ALHRES13DEL02,34,4.9,25.451646,81.832796,25.531646,81.912796,Drinks ,scooter ,21
JAPRES06DEL03,20,4.7,26.911927,75.797282,27.001927,75.887282,Meal ,motorcycle ,32
INDORES12DEL02,31,4.9,22.74806,75.8934,22.82806,75.9734,Buffet ,motorcycle ,27
SURRES16DEL01,27,4.9,21.160437,72.774209,21.230437,72.844209,Buffet ,motorcycle ,21
ALHRES01DEL03,31,4.6,25.454648,81.834502,25.514648,81.894502,Drinks ,motorcycle ,28
RANCHIRES18DEL02,24,5.0,23.351489,85.324253,23.371489,85.344253,Buffet ,motorcycle ,11
HYDRES02DEL01,27,4.7,17.41233,78.449654,17.48233,78.519654,Drinks ,scooter ,21
INDORES20DEL03,25,4.6,22.732225,75.874765,22.792225,75.934765,Drinks ,scooter ,12
PUNERES14DEL03,32,4.6,18.516216,73.842527,18.576216,73.902527,Meal ,motorcycle ,25
VADRES02DEL03,30,4.8,0.0,0.0,0.09,0.09,Snack ,scooter ,23
COIMBRES17DEL03,31,4.9,11.026117,76.944652,11.086117,77.004652,Snack ,motorcycle ,38
MUMRES20DEL01,23,4.8,19.103249,72.846749,19.213249,72.956749,Snack ,motorcycle ,18
BANGRES15DEL03,39,4.9,12.975377,77.696664,13.035377,77.756664,Drinks ,motorcycle ,19
VADRES12DEL02,35,4.8,0.0,0.0,0.05,0.05,Snack ,scooter ,23
HYDRES18DEL01,27,5.0,17.450851,78.379347,17.560851,78.489347,Buffet ,scooter ,28
DEHRES07DEL02,25,4.6,30.362686,78.06889,30.382686,78.08889,Snack ,motorcycle ,12
DEHRES04DEL03,33,4.1,30.340722,78.060221,30.400722,78.120221,Buffet ,motorcycle ,31
RANCHIRES07DEL02,25,4.4,23.359407,85.325055,23.439407,85.405055,Buffet ,scooter ,39
INDORES14DEL03,31,4.9,22.761593,75.886362,22.821593,75.946362,Buffet ,motorcycle ,27
SURRES18DEL02,29,4.9,21.149834,72.778666,21.229834,72.858666,Drinks ,motorcycle ,27
MUMRES13DEL03,29,4.7,19.178321,72.834715,19.208321,72.864715,Drinks ,motorcycle ,22
SURRES09DEL01,30,5.0,21.175975,72.795503,21.245975,72.865503,Meal ,motorcycle ,41
COIMBRES09DEL03,29,4.3,11.008638,76.984311,11.098638,77.074311,Snack ,motorcycle ,32
INDORES16DEL01,29,4.7,22.744648,75.894377,22.784648,75.934377,Buffet ,motorcycle ,24
HYDRES12DEL01,34,4.7,17.429585,78.392621,17.499585,78.462621,Snack ,scooter ,22
JAPRES04DEL03,39,4.6,26.902328,75.794257,27.042328,75.934257,Buffet ,motorcycle ,42
KNPRES09DEL02,32,4.8,26.473698,80.352677,26.603698,80.482677,Snack ,motorcycle ,26
AGRRES02DEL02,21,4.8,0.0,0.0,0.08,0.08,Meal ,motorcycle ,29
COIMBRES010DEL02,26,4.9,11.003008,76.97544,11.133009,77.10544,Drinks ,scooter ,24
HYDRES13DEL03,23,4.8,17.431477,78.40035,17.491477,78.46035,Meal ,scooter ,23
KOCRES15DEL01,28,4.9,10.027364,76.308258,10.067364,76.348258,Meal ,motorcycle ,12
INDORES13DEL02,30,4.5,22.745049,75.892471,22.795049,75.942471,Buffet ,scooter ,17
JAPRES20DEL02,36,4.7,26.956431,75.776649,27.006431,75.826649,Snack ,scooter ,15
CHENRES04DEL01,35,4.2,13.02978,80.208812,13.06978,80.248812,Drinks ,motorcycle ,32
AGRRES06DEL03,37,4.0,0.0,0.0,0.03,0.03,Buffet ,motorcycle ,34
LUDHRES20DEL01,29,4.9,30.885915,75.788259,30.925915,75.828259,Snack ,motorcycle ,25
HYDRES12DEL01,22,4.5,17.429585,78.392621,17.439585,78.402621,Drinks ,motorcycle ,25
SURRES01DEL01,29,4.8,21.186438,72.794115,21.226438,72.834115,Buffet ,motorcycle ,23
BANGRES010DEL02,24,4.6,12.933298,77.614293,12.953298,77.634293,Buffet ,motorcycle ,24
RANCHIRES05DEL02,34,4.9,23.355164,85.324097,23.435164,85.404097,Snack ,motorcycle ,31
SURRES04DEL02,37,4.9,21.173493,72.801953,21.193493,72.821953,Meal ,motorcycle ,22
SURRES08DEL03,28,4.2,21.173343,72.792731,21.233343,72.852731,Buffet ,motorcycle ,20
RANCHIRES12DEL01,28,4.9,0.0,0.0,0.07,0.07,Meal ,motorcycle ,26
BHPRES12DEL02,33,4.4,0.0,0.0,0.05,0.05,Snack ,motorcycle ,31
GOARES07DEL01,29,4.6,15.561295,73.749478,15.671295,73.859478,Snack ,motorcycle ,37
RANCHIRES07DEL02,29,4.6,23.359407,85.325055,23.379407,85.345055,Buffet ,scooter ,15
COIMBRES04DEL01,29,4.6,11.024839,77.007003,11.134839,77.117003,Drinks ,motorcycle ,25
CHENRES16DEL01,32,4.9,13.049645,80.242268,13.059645,80.252268,Drinks ,electric_scooter ,26
VADRES20DEL03,24,4.8,22.311358,73.164798,22.401358,73.254798,Snack ,motorcycle ,28
INDORES01DEL02,25,4.9,22.695207,75.866059,22.745207,75.916059,Meal ,scooter ,19
COIMBRES17DEL01,34,4.6,11.026117,76.944652,11.136117,77.054652,Drinks ,motorcycle ,31
MYSRES010DEL02,38,4.9,12.321214,76.621094,12.341214,76.641094,Meal ,scooter ,28
SURRES17DEL02,39,4.9,21.149569,72.772697,21.279569,72.902697,Buffet ,scooter ,17
GOARES03DEL03,29,4.9,15.574828,73.766883,15.634828,73.826883,Buffet ,scooter ,15
DEHRES16DEL02,25,5.0,30.342509,78.061187,30.392509,78.111187,Drinks ,scooter ,17
SURRES13DEL03,21,5.0,21.170096,72.789122,21.260096,72.879122,Meal ,motorcycle ,24
HYDRES15DEL02,39,5.0,17.45971,78.368855,17.47971,78.388855,Drinks ,motorcycle ,44
MYSRES02DEL03,21,4.2,12.304569,76.643622,12.394569,76.733622,Snack ,motorcycle ,33
KNPRES05DEL01,24,4.8,26.479108,80.315042,26.589108,80.425042,Snack ,motorcycle ,20
MYSRES06DEL01,38,5.0,12.323994,76.626167,12.333994,76.636167,Drinks ,scooter ,33
MUMRES20DEL02,23,4.8,19.103249,72.846749,19.233249,72.976749,Buffet ,electric_scooter ,13
KOLRES16DEL01,29,4.9,22.539129,88.365507,22.549129,88.375507,Snack ,motorcycle ,19
VADRES18DEL01,33,4.5,0.0,0.0,0.04,0.04,Buffet ,electric_scooter ,24
PUNERES15DEL03,37,4.6,18.636215,73.751081,18.666215,73.781081,Buffet ,scooter ,26
DEHRES03DEL03,36,4.2,30.335259,78.053162,30.395259,78.113162,Meal ,motorcycle ,42
MYSRES20DEL03,20,4.6,12.337978,76.616792,12.367978,76.646792,Buffet ,motorcycle ,26
CHENRES08DEL01,25,4.8,13.022394,80.242439,13.032394,80.252439,Buffet ,motorcycle ,16
RANCHIRES20DEL01,22,4.7,23.39925,85.390464,23.50925,85.500464,Drinks ,motorcycle ,17
CHENRES19DEL01,25,4.9,12.986047,80.218114,13.056047,80.288114,Buffet ,motorcycle ,32
VADRES07DEL02,36,4.0,0.0,0.0,0.02,0.02,Buffet ,motorcycle ,33
RANCHIRES02DEL02,36,4.1,0.0,0.0,0.05,0.05,Buffet ,motorcycle ,31
HYDRES16DEL03,31,4.9,17.440827,78.393391,17.470827,78.423391,Buffet ,motorcycle ,23
VADRES09DEL02,30,4.8,0.0,0.0,0.08,0.08,Meal ,motorcycle ,21
PUNERES01DEL02,29,4.7,18.569156,73.774723,18.699156,73.904723,Buffet ,motorcycle ,29
MUMRES14DEL03,35,4.2,19.1813,72.836191,19.2113,72.866191,Meal ,motorcycle ,33
CHENRES04DEL02,31,4.9,13.02978,80.208812,13.04978,80.228812,Snack ,motorcycle ,37
CHENRES13DEL01,25,4.8,13.027018,80.254791,13.037018,80.264791,Buffet ,motorcycle ,19
INDORES14DEL02,30,4.8,22.761593,75.886362,22.891593,76.016362,Meal ,scooter ,25
MUMRES20DEL01,20,4.7,19.103249,72.846749,19.213249,72.956749,Drinks ,motorcycle ,38
HYDRES13DEL03,32,4.9,17.431477,78.40035,17.461477,78.43035,Drinks ,motorcycle ,29
DEHRES09DEL02,29,4.7,30.332735,78.054222,30.352735,78.074222,Meal ,motorcycle ,23
COIMBRES13DEL03,34,4.1,11.003669,76.976494,11.063669,77.036494,Buffet ,motorcycle ,25
PUNERES09DEL01,37,4.6,18.536562,73.896485,18.576562,73.936485,Drinks ,motorcycle ,17
MUMRES03DEL01,22,4.5,19.22384,72.841347,19.29384,72.911347,Snack ,motorcycle ,40
PUNERES09DEL01,28,4.7,18.536562,73.896485,18.546562,73.906485,Meal ,scooter ,17
MYSRES14DEL01,22,4.6,0.0,0.0,0.04,0.04,Buffet ,motorcycle ,19
INDORES11DEL01,29,4.1,22.751234,75.88949,22.761234,75.89949,Snack ,motorcycle ,20
AGRRES04DEL03,22,4.0,27.195928,77.998092,27.225928,78.028092,Meal ,motorcycle ,32
CHENRES17DEL03,29,4.6,13.045479,80.23311,13.135479,80.32311,Drinks ,motorcycle ,19
KNPRES16DEL03,25,5.0,26.482581,80.315628,26.542581,80.375628,Snack ,motorcycle ,10
VADRES14DEL03,25,5.0,22.311603,73.165012,22.341603,73.195012,Buffet ,motorcycle ,18
KOCRES13DEL02,23,4.8,9.991703,76.293136,10.071703,76.373136,Buffet ,scooter ,19
CHENRES06DEL03,39,4.8,13.054347,80.257221,13.114347,80.317221,Snack ,motorcycle ,29
JAPRES03DEL02,25,4.8,26.913483,75.803139,27.043483,75.933139,Meal ,motorcycle ,35
VADRES19DEL03,28,4.1,22.311844,73.165081,22.401844,73.255081,Snack ,scooter ,32
MYSRES13DEL01,36,4.4,12.310972,76.659264,12.380972,76.729264,Meal ,motorcycle ,33
VADRES010DEL02,37,4.7,22.310329,73.169083,22.440329,73.299083,Meal ,motorcycle ,39
RANCHIRES010DEL01,25,4.2,23.354422,85.3329,23.394422,85.3729,Meal ,motorcycle ,44
GOARES18DEL02,37,4.1,15.49395,73.827423,15.62395,73.957423,Meal ,motorcycle ,40
CHENRES08DEL02,37,4.8,13.022394,80.242439,13.042394,80.262439,Drinks ,electric_scooter ,20
COIMBRES05DEL01,23,4.8,11.022169,76.999594,11.062169,77.039594,Meal ,scooter ,14
COIMBRES06DEL01,27,5.0,11.021278,76.995017,11.091278,77.065017,Buffet ,motorcycle ,23
JAPRES08DEL02,22,4.6,26.910262,75.783013,26.990262,75.863013,Meal ,motorcycle ,29
RANCHIRES11DEL01,32,4.3,23.359194,85.325447,23.469194,85.435447,Buffet ,motorcycle ,42
VADRES20DEL02,29,4.8,22.311358,73.164798,22.331358,73.184798,Meal ,motorcycle ,14
PUNERES20DEL03,39,4.9,18.592718,73.773572,18.652718,73.833572,Snack ,motorcycle ,38
JAPRES06DEL02,39,4.2,26.911927,75.797282,26.991927,75.877282,Drinks ,motorcycle ,38
LUDHRES17DEL01,26,4.8,30.893384,75.821202,30.933384,75.861202,Snack ,scooter ,10
MUMRES13DEL03,23,5.0,19.178321,72.834715,19.268321,72.924715,Meal ,motorcycle ,39
MUMRES03DEL03,24,4.9,19.22384,72.841347,19.25384,72.871347,Buffet ,scooter ,11
SURRES06DEL02,28,4.9,21.185047,72.80859,21.265047,72.88859,Meal ,motorcycle ,18
JAPRES01DEL02,33,4.8,26.90519,75.810753,26.92519,75.830753,Meal ,motorcycle ,22
KNPRES04DEL03,39,3.7,26.471529,80.313458,26.611529,80.453458,Drinks ,motorcycle ,39
MUMRES06DEL03,26,4.7,19.055831,72.833984,19.115831,72.893984,Buffet ,motorcycle ,19
COIMBRES01DEL02,29,4.9,11.016298,76.972076,11.096298,77.052076,Buffet ,motorcycle ,36
VADRES11DEL01,29,4.6,22.308096,73.167753,22.378096,73.237753,Snack ,motorcycle ,11
BHPRES010DEL01,31,4.5,23.266261,77.379605,23.336261,77.449605,Drinks ,motorcycle ,42
AGRRES03DEL02,28,4.7,27.160832,78.011608,27.180832,78.031608,Meal ,motorcycle ,20
SURRES15DEL02,39,4.7,21.160522,72.771477,21.210522,72.821477,Meal ,motorcycle ,29
BANGRES06DEL01,20,4.8,12.979096,77.640625,13.049096,77.710625,Drinks ,scooter ,21
HYDRES03DEL01,20,4.9,17.422819,78.449578,17.462819,78.489578,Buffet ,motorcycle ,27
DEHRES15DEL02,24,5.0,0.0,0.0,0.05,0.05,Buffet ,scooter ,23
COIMBRES08DEL01,28,4.7,11.001852,76.976268,11.071852,77.046268,Meal ,motorcycle ,21
PUNERES15DEL03,24,5.0,18.636215,73.751081,18.666215,73.781081,Meal ,electric_scooter ,27
JAPRES06DEL02,37,4.0,26.911927,75.797282,27.041927,75.927282,Buffet ,motorcycle ,31
CHENRES17DEL03,37,4.8,13.045479,80.23311,13.135479,80.32311,Buffet ,scooter ,21
COIMBRES02DEL02,37,3.8,11.022477,76.995667,11.102477,77.075667,Drinks ,motorcycle ,33
MUMRES07DEL01,25,4.9,19.091458,72.827808,19.201458,72.937808,Snack ,motorcycle ,21
VADRES13DEL02,28,4.8,22.310237,73.158921,22.360237,73.208921,Snack ,scooter ,19
COIMBRES04DEL03,22,4.6,11.024839,77.007003,11.114839,77.097003,Snack ,motorcycle ,20
BANGRES01DEL03,35,3.8,12.933284,77.615428,13.023284,77.705428,Meal ,scooter ,40
BANGRES04DEL02,22,4.6,12.98041,77.640489,13.03041,77.690489,Snack ,motorcycle ,14
MYSRES14DEL02,28,4.5,0.0,0.0,0.05,0.05,Meal ,scooter ,23
HYDRES04DEL02,29,4.5,17.411028,78.329645,17.541028,78.459645,Buffet ,motorcycle ,41
RANCHIRES08DEL02,27,4.9,23.353783,85.326967,23.373783,85.346967,Buffet ,motorcycle ,20
HYDRES03DEL02,28,5.0,17.422819,78.449578,17.442819,78.469578,Buffet ,scooter ,16
